tripId,UnixTimeMillis,LatitudeDegrees,LongitudeDegrees, Height, Heading
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045818447,37.4632730000,-122.1454198000,-24.727, 306.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045819447,37.4634552000,-122.1457297000,-24.565, 306.6
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045820447,37.4636382000,-122.1460384000,-24.344, 306.6
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045821447,37.4638209000,-122.1463484000,-24.111, 306.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045822447,37.4640038000,-122.1466620000,-23.862, 306.1
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045823447,37.4641877000,-122.1469781000,-23.604, 306.1
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045824447,37.4643735000,-122.1472966000,-23.379, 306.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045825447,37.4645615000,-122.1476169000,-23.248, 306.5
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045826447,37.4647509000,-122.1479402000,-23.176, 306.1
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045827447,37.4649400000,-122.1482674000,-23.143, 306.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045828447,37.4651307000,-122.1485958000,-23.180, 306.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045829447,37.4653229000,-122.1489240000,-23.287, 306.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045830447,37.4655159000,-122.1492515000,-23.444, 306.6
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045831447,37.4657107000,-122.1495795000,-23.636, 306.6
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045832447,37.4659052000,-122.1499103000,-23.767, 306.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045833447,37.4660999000,-122.1502430000,-23.929, 306.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045834447,37.4662955000,-122.1505755000,-24.092, 306.4
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045835447,37.4664910000,-122.1509088000,-24.238, 306.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045836447,37.4666859000,-122.1512425000,-24.389, 306.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045837447,37.4668807000,-122.1515750000,-24.499, 306.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045838447,37.4670745000,-122.1519068000,-24.594, 306.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045839447,37.4672681000,-122.1522370000,-24.690, 306.5
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045840447,37.4674617000,-122.1525651000,-24.793, 306.6
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045841447,37.4676555000,-122.1528914000,-24.901, 306.7
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045842447,37.4678479000,-122.1532164000,-24.907, 306.6
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045843447,37.4680394000,-122.1535373000,-24.880, 307.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045844447,37.4682294000,-122.1538527000,-24.834, 307.1
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045845447,37.4684164000,-122.1541649000,-24.841, 306.7
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045846447,37.4686000000,-122.1544765000,-24.795, 306.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045847447,37.4687818000,-122.1547885000,-24.790, 306.1
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045848447,37.4689630000,-122.1551004000,-24.834, 306.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045849447,37.4691438000,-122.1554112000,-24.860, 306.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045850447,37.4693248000,-122.1557209000,-24.859, 306.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045851447,37.4695050000,-122.1560305000,-24.874, 306.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045852447,37.4696839000,-122.1563407000,-24.843, 305.8
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045853447,37.4698624000,-122.1566504000,-24.871, 306.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045854447,37.4700405000,-122.1569568000,-24.895, 306.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045855447,37.4702180000,-122.1572607000,-24.893, 306.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045856447,37.4703944000,-122.1575616000,-24.933, 306.4
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045857447,37.4705703000,-122.1578608000,-24.966, 306.4
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045858447,37.4707456000,-122.1581581000,-24.994, 306.5
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045859447,37.4709208000,-122.1584541000,-25.026, 306.7
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045860447,37.4710960000,-122.1587493000,-25.060, 306.6
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045861447,37.4712705000,-122.1590451000,-25.104, 306.4
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045862447,37.4714439000,-122.1593401000,-25.124, 306.4
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045863447,37.4716162000,-122.1596335000,-25.167, 306.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045864447,37.4717872000,-122.1599262000,-25.203, 306.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045865447,37.4719570000,-122.1602171000,-25.226, 306.1
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045866447,37.4721246000,-122.1605061000,-25.253, 305.9
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045867447,37.4722904000,-122.1607919000,-25.265, 306.1
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045868447,37.4724545000,-122.1610738000,-25.295, 306.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045869447,37.4726170000,-122.1613519000,-25.309, 306.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045870447,37.4727774000,-122.1616267000,-25.347, 306.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045871447,37.4729361000,-122.1618982000,-25.393, 306.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045872447,37.4730932000,-122.1621661000,-25.444, 306.4
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045873447,37.4732486000,-122.1624306000,-25.493, 306.4
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045874447,37.4734022000,-122.1626915000,-25.511, 306.5
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045875447,37.4735538000,-122.1629497000,-25.567, 306.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045876447,37.4737034000,-122.1632051000,-25.620, 306.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045877447,37.4738524000,-122.1634623000,-25.647, 305.5
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045878447,37.4740021000,-122.1637311000,-25.664, 304.4
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045879447,37.4741545000,-122.1640120000,-25.693, 304.1
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045880447,37.4743123000,-122.1643024000,-25.682, 304.6
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045881447,37.4744790000,-122.1645983000,-25.749, 305.8
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045882447,37.4746560000,-122.1649026000,-25.808, 306.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045883447,37.4748402000,-122.1652173000,-25.855, 306.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045884447,37.4750292000,-122.1655403000,-25.915, 306.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045885447,37.4752215000,-122.1658682000,-25.995, 306.4
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045886447,37.4754156000,-122.1661971000,-26.110, 306.7
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045887447,37.4756108000,-122.1665262000,-26.238, 306.6
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045888447,37.4758057000,-122.1668556000,-26.281, 306.7
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045889447,37.4760009000,-122.1671838000,-26.249, 306.9
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045890447,37.4761974000,-122.1675082000,-26.274, 307.7
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045891447,37.4763953000,-122.1678260000,-26.317, 308.4
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045892447,37.4765949000,-122.1681387000,-26.384, 308.9
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045893447,37.4767946000,-122.1684483000,-26.523, 308.8
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045894447,37.4769910000,-122.1687593000,-26.580, 307.6
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045895447,37.4771812000,-122.1690756000,-26.733, 306.6
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045896447,37.4773692000,-122.1693975000,-26.956, 305.9
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045897447,37.4775556000,-122.1697241000,-27.370, 305.4
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045898447,37.4777431000,-122.1700544000,-27.891, 305.6
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045899447,37.4779334000,-122.1703868000,-28.601, 305.8
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045900447,37.4781258000,-122.1707210000,-29.298, 306.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045901447,37.4783203000,-122.1710569000,-30.037, 306.1
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045902447,37.4785164000,-122.1713944000,-30.781, 306.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045903447,37.4787137000,-122.1717325000,-31.447, 306.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045904447,37.4789110000,-122.1720704000,-31.867, 306.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045905447,37.4791081000,-122.1724067000,-31.853, 306.4
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045906447,37.4793046000,-122.1727393000,-31.462, 306.5
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045907447,37.4794992000,-122.1730692000,-30.809, 306.5
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045908447,37.4796911000,-122.1733952000,-30.091, 306.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045909447,37.4798793000,-122.1737183000,-29.409, 306.1
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045910447,37.4800651000,-122.1740390000,-28.866, 306.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045911447,37.4802493000,-122.1743580000,-28.462, 306.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045912447,37.4804327000,-122.1746756000,-28.220, 305.9
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045913447,37.4806161000,-122.1749933000,-27.957, 306.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045914447,37.4807999000,-122.1753102000,-27.879, 306.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045915447,37.4809842000,-122.1756264000,-27.783, 306.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045916447,37.4811688000,-122.1759414000,-27.725, 306.4
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045917447,37.4813524000,-122.1762557000,-27.637, 306.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045918447,37.4815346000,-122.1765689000,-27.586, 306.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045919447,37.4817155000,-122.1768814000,-27.505, 305.8
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045920447,37.4818936000,-122.1771938000,-27.451, 305.4
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045921447,37.4820684000,-122.1775070000,-27.398, 304.5
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045922447,37.4822378000,-122.1778230000,-27.408, 303.5
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045923447,37.4824024000,-122.1781420000,-27.353, 302.4
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045924447,37.4825622000,-122.1784652000,-27.311, 301.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045925447,37.4827171000,-122.1787917000,-27.257, 300.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045926447,37.4828663000,-122.1791209000,-27.192, 298.9
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045927447,37.4830086000,-122.1794534000,-27.137, 297.6
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045928447,37.4831446000,-122.1797881000,-27.125, 296.7
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045929447,37.4832778000,-122.1801231000,-27.119, 296.4
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045930447,37.4834091000,-122.1804584000,-27.120, 295.9
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045931447,37.4835375000,-122.1807967000,-27.141, 295.1
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045932447,37.4836622000,-122.1811391000,-27.027, 294.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045933447,37.4837821000,-122.1814844000,-26.958, 293.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045934447,37.4838973000,-122.1818308000,-26.979, 292.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045935447,37.4840084000,-122.1821782000,-27.008, 291.6
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045936447,37.4841167000,-122.1825257000,-27.050, 291.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045937447,37.4842225000,-122.1828737000,-27.069, 290.5
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045938447,37.4843231000,-122.1832237000,-27.116, 289.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045939447,37.4844164000,-122.1835766000,-27.209, 287.9
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045940447,37.4845061000,-122.1839310000,-27.339, 287.5
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045941447,37.4845950000,-122.1842863000,-27.446, 287.6
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045942447,37.4846843000,-122.1846434000,-27.498, 287.4
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045943447,37.4847728000,-122.1850031000,-27.548, 286.9
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045944447,37.4848592000,-122.1853652000,-27.574, 286.4
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045945447,37.4849427000,-122.1857297000,-27.615, 285.7
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045946447,37.4850229000,-122.1860974000,-27.661, 285.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045947447,37.4850998000,-122.1864687000,-27.681, 284.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045948447,37.4851740000,-122.1868440000,-27.742, 283.6
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045949447,37.4852457000,-122.1872236000,-27.775, 283.1
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045950447,37.4853148000,-122.1876073000,-27.801, 282.4
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045951447,37.4853806000,-122.1879950000,-27.833, 281.7
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045952447,37.4854430000,-122.1883868000,-27.858, 280.9
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045953447,37.4855014000,-122.1887826000,-27.914, 280.1
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045954447,37.4855564000,-122.1891822000,-27.933, 279.5
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045955447,37.4856093000,-122.1895850000,-27.997, 279.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045956447,37.4856605000,-122.1899903000,-28.065, 278.9
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045957447,37.4857124000,-122.1903967000,-28.189, 279.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045958447,37.4857671000,-122.1908039000,-28.258, 279.8
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045959447,37.4858237000,-122.1912119000,-28.319, 280.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045960447,37.4858809000,-122.1916215000,-28.384, 279.9
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045961447,37.4859372000,-122.1920333000,-28.449, 279.6
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045962447,37.4859922000,-122.1924472000,-28.506, 279.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045963447,37.4860466000,-122.1928627000,-28.557, 279.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045964447,37.4860998000,-122.1932791000,-28.643, 279.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045965447,37.4861522000,-122.1936959000,-28.674, 279.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045966447,37.4862045000,-122.1941124000,-28.741, 278.9
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045967447,37.4862561000,-122.1945284000,-28.773, 278.8
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045968447,37.4863074000,-122.1949437000,-28.779, 278.8
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045969447,37.4863586000,-122.1953583000,-28.794, 278.9
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045970447,37.4864098000,-122.1957721000,-28.805, 278.8
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045971447,37.4864604000,-122.1961852000,-28.802, 278.7
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045972447,37.4865109000,-122.1965977000,-28.783, 278.7
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045973447,37.4865609000,-122.1970098000,-28.784, 278.6
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045974447,37.4866102000,-122.1974217000,-28.780, 278.7
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045975447,37.4866615000,-122.1978331000,-28.776, 279.1
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045976447,37.4867136000,-122.1982440000,-28.770, 279.1
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045977447,37.4867655000,-122.1986544000,-28.763, 279.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045978447,37.4868168000,-122.1990623000,-28.759, 279.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045979447,37.4868685000,-122.1994660000,-28.749, 279.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045980447,37.4869191000,-122.1998662000,-28.761, 278.9
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045981447,37.4869689000,-122.2002630000,-28.754, 278.9
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045982447,37.4870178000,-122.2006560000,-28.744, 278.9
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045983447,37.4870653000,-122.2010452000,-28.761, 278.6
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045984447,37.4871117000,-122.2014315000,-28.755, 278.7
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045985447,37.4871587000,-122.2018148000,-28.747, 278.7
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045986447,37.4872052000,-122.2021964000,-28.740, 278.6
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045987447,37.4872509000,-122.2025775000,-28.762, 278.8
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045988447,37.4872984000,-122.2029603000,-28.758, 279.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045989447,37.4873469000,-122.2033441000,-28.748, 279.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045990447,37.4873946000,-122.2037283000,-28.755, 278.7
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045991447,37.4874406000,-122.2041131000,-28.756, 278.6
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045992447,37.4874870000,-122.2044980000,-28.765, 278.8
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045993447,37.4875355000,-122.2048811000,-28.754, 279.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045994447,37.4875844000,-122.2052623000,-28.724, 279.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045995447,37.4876322000,-122.2056417000,-28.632, 278.9
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045996447,37.4876795000,-122.2060195000,-28.605, 278.9
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045997447,37.4877265000,-122.2063967000,-28.612, 278.9
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045998447,37.4877741000,-122.2067738000,-28.547, 279.1
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593045999447,37.4878243000,-122.2071502000,-28.536, 280.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046000447,37.4878802000,-122.2075260000,-28.466, 281.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046001447,37.4879397000,-122.2079016000,-28.443, 281.4
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046002447,37.4880011000,-122.2082764000,-28.444, 281.9
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046003447,37.4880642000,-122.2086509000,-28.410, 282.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046004447,37.4881269000,-122.2090283000,-28.364, 281.7
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046005447,37.4881901000,-122.2094086000,-28.312, 282.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046006447,37.4882579000,-122.2097905000,-28.273, 283.4
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046007447,37.4883346000,-122.2101720000,-28.231, 285.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046008447,37.4884206000,-122.2105528000,-28.096, 286.4
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046009447,37.4885112000,-122.2109332000,-27.541, 286.9
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046010447,37.4886037000,-122.2113129000,-26.612, 287.4
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046011447,37.4887012000,-122.2116900000,-25.589, 288.5
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046012447,37.4888025000,-122.2120648000,-24.585, 289.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046013447,37.4889062000,-122.2124378000,-23.705, 289.7
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046014447,37.4890144000,-122.2128082000,-22.753, 290.8
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046015447,37.4891285000,-122.2131761000,-22.211, 292.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046016447,37.4892495000,-122.2135422000,-21.804, 292.6
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046017447,37.4893714000,-122.2139104000,-21.637, 292.9
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046018447,37.4894966000,-122.2142794000,-21.627, 293.5
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046019447,37.4896257000,-122.2146474000,-21.653, 294.1
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046020447,37.4897594000,-122.2150143000,-22.137, 295.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046021447,37.4898991000,-122.2153811000,-22.856, 296.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046022447,37.4900426000,-122.2157488000,-23.789, 296.5
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046023447,37.4901907000,-122.2161165000,-24.780, 297.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046024447,37.4903431000,-122.2164811000,-25.799, 298.1
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046025447,37.4904984000,-122.2168430000,-26.821, 298.6
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046026447,37.4906560000,-122.2172036000,-27.669, 299.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046027447,37.4908151000,-122.2175637000,-28.103, 299.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046028447,37.4909738000,-122.2179240000,-28.191, 299.1
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046029447,37.4911335000,-122.2182825000,-28.216, 299.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046030447,37.4912931000,-122.2186402000,-28.207, 299.1
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046031447,37.4914517000,-122.2189986000,-28.230, 299.1
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046032447,37.4916108000,-122.2193567000,-28.237, 299.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046033447,37.4917717000,-122.2197146000,-28.244, 299.6
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046034447,37.4919338000,-122.2200730000,-28.270, 299.3
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046035447,37.4920945000,-122.2204339000,-28.419, 299.2
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046036447,37.4922557000,-122.2207958000,-28.458, 299.1
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046037447,37.4924167000,-122.2211596000,-28.258, 299.0
2020-06-25-00-34-us-ca-mtv-sb-101/pixel4xl,1593046038447,37.4925775000,-122.2215251000,-28.216, 298.9
