tripId,UnixTimeMillis,LatitudeDegrees,LongitudeDegrees
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5368471,-122.364213
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5365819,-122.3640343
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5363161,-122.3638553
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.53605,-122.3636743
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5357841,-122.3634927
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5355183,-122.3633121
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5352525,-122.3631324
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5349866,-122.3629541
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5347202,-122.3627792
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5344514,-122.3626131
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5341801,-122.3624554
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5339066,-122.3623058
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5336319,-122.3621631
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5333561,-122.3620296
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5330794,-122.3619042
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.532801,-122.3617837
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5325211,-122.3616661
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5322417,-122.3615472
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5319638,-122.361428
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5316868,-122.3613096
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5314084,-122.3611909
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5311294,-122.3610706
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5308493,-122.3609514
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5305683,-122.360834
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5302887,-122.3607206
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5300107,-122.360613
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5297357,-122.3605057
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.529464,-122.3603963
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5291945,-122.3602867
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5289276,-122.3601754
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5286627,-122.3600631
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5284021,-122.3599546
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5281502,-122.3598558
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5279061,-122.3597664
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5276685,-122.3596849
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5274389,-122.3596075
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5272179,-122.3595286
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5270031,-122.3594471
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5267937,-122.3593632
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5265938,-122.3592792
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5264096,-122.3591963
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5262443,-122.3591121
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5260979,-122.3590316
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5259696,-122.3589605
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.525858,-122.3588979
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5257608,-122.3588438
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5256761,-122.3587965
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5255988,-122.358753
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5255269,-122.3587126
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5254635,-122.3586769
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5254101,-122.358647
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5253678,-122.3586232
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5253297,-122.358602
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5252989,-122.3585849
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5252783,-122.3585732
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5252607,-122.3585633
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.525246,-122.3585549
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5252335,-122.3585478
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5252183,-122.3585391
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5251976,-122.3585273
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5251717,-122.3585126
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5251418,-122.3584958
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5251145,-122.3584803
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5250986,-122.3584714
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.525081,-122.3584613
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5250547,-122.3584432
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5250207,-122.3584081
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5249825,-122.3583548
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5249424,-122.358286
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5249019,-122.3582051
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5248567,-122.3581128
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5248037,-122.35801
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5247394,-122.3579006
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5246653,-122.3577875
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5245854,-122.3576803
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5245032,-122.3575835
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5244129,-122.3574964
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5243101,-122.3574176
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5241971,-122.3573507
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5240776,-122.3572998
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5239568,-122.3572569
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5238384,-122.3572113
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.523727,-122.3571651
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5236216,-122.3571258
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5235216,-122.3570921
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5234269,-122.357062
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5233378,-122.3570346
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5232604,-122.3570108
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5231993,-122.3569913
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5231524,-122.3569688
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5231123,-122.3569265
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5230846,-122.3568535
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5230789,-122.3567622
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5230833,-122.3566565
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5230868,-122.3565376
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5230895,-122.356407
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5230918,-122.3562675
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5230943,-122.3561225
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5230964,-122.3559832
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5230986,-122.3558557
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5230998,-122.3557392
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5231004,-122.3556341
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5231022,-122.3555455
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5231128,-122.3554737
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5231398,-122.355417
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5231835,-122.3553762
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5232456,-122.3553572
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5233235,-122.355376
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5234079,-122.3554364
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5235036,-122.3555313
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5236159,-122.3556542
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5237472,-122.3558016
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5238977,-122.3559714
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5240664,-122.3561579
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5242417,-122.3563491
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5244174,-122.3565434
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5245942,-122.356737
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5247738,-122.3569247
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5249581,-122.3571042
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5251438,-122.3572828
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5253268,-122.3574656
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5255086,-122.3576502
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.525694,-122.3578295
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5258808,-122.3580082
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.526066,-122.3581908
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5262532,-122.3583717
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5264495,-122.358538
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5266528,-122.3586931
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5268625,-122.35884
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5270829,-122.3589821
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5273215,-122.3591181
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5275767,-122.3592557
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5278365,-122.3593941
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5280997,-122.3595201
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5283635,-122.3596332
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5286244,-122.3597415
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5288807,-122.3598487
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5291315,-122.359956
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5293772,-122.3600602
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5296184,-122.3601622
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5298587,-122.3602648
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.530102,-122.3603682
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5303481,-122.3604725
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5305989,-122.3605794
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5308544,-122.3606884
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5311122,-122.3607985
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.531372,-122.3609101
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5316337,-122.3610232
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5318973,-122.3611361
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5321628,-122.3612494
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5324306,-122.3613632
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5326999,-122.3614782
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.532969,-122.3615944
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5332341,-122.3617084
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.533493,-122.3618191
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5337468,-122.3619273
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5339989,-122.3620359
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5342503,-122.3621458
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5345021,-122.3622582
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5347538,-122.3623744
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.535004,-122.3624936
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5352534,-122.3626163
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5355038,-122.3627455
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.535751,-122.3628759
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5359929,-122.3630088
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5362331,-122.3631457
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5364701,-122.3632839
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5367039,-122.3634227
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5369369,-122.3635606
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5371695,-122.3636991
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5374021,-122.3638382
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5376352,-122.3639777
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5378688,-122.364117
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.538103,-122.3642559
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.538338,-122.3643948
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5385728,-122.3645365
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5388086,-122.3646787
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5390458,-122.3648204
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5392841,-122.3649625
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5395232,-122.3651049
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5397619,-122.365247
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5399998,-122.3653891
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5402373,-122.3655316
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5404748,-122.3656736
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5407082,-122.3658151
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5409369,-122.3659579
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.541159,-122.3661022
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.541375,-122.3662445
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.541587,-122.3663826
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5417982,-122.3665232
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5420088,-122.3666735
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5422192,-122.3668336
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5424316,-122.367
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5426473,-122.367169
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5428627,-122.3673424
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5430717,-122.367521
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5432729,-122.3677049
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5434684,-122.3678932
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.54366,-122.3680859
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5438502,-122.3682811
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5440412,-122.3684773
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5442325,-122.3686739
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.544423,-122.3688717
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5446133,-122.3690689
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5448028,-122.3692641
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5449899,-122.3694567
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.545175,-122.3696451
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5453615,-122.3698249
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5455495,-122.3699948
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5457369,-122.3701583
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5459214,-122.3703186
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5461033,-122.370476
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.546282,-122.3706307
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5464572,-122.3707819
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5466267,-122.3709276
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5467878,-122.3710671
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5469402,-122.3711991
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5470768,-122.3713168
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5471912,-122.3714154
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5472867,-122.3714981
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.547369,-122.3715686
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5474395,-122.3716287
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5474956,-122.3716758
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5475389,-122.3717115
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5475727,-122.3717392
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5476031,-122.3717649
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5476232,-122.3717818
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5476315,-122.3717888
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5476344,-122.3717913
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5476363,-122.3717929
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5476396,-122.3717957
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5476436,-122.371799
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.54765,-122.3718048
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5476598,-122.3718138
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5476729,-122.3718271
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5476827,-122.3718371
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5476851,-122.3718397
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5476851,-122.3718397
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5476851,-122.3718396
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5476851,-122.3718396
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5476868,-122.3718414
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5477008,-122.371861
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5477177,-122.3719119
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5477121,-122.3719829
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5476759,-122.372058
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5476209,-122.3721427
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5475561,-122.3722398
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.54749,-122.3723385
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5474258,-122.3724351
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5473648,-122.372525
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5473098,-122.3726064
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5472645,-122.3726735
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5472307,-122.3727238
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5472054,-122.3727616
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5471843,-122.3727926
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5471606,-122.3728227
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5471237,-122.3728516
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5470749,-122.3728643
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5470217,-122.372857
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5469634,-122.3728278
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5469026,-122.3727763
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5468357,-122.3727053
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5467568,-122.3726165
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5466642,-122.3725107
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5465589,-122.37239
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5464468,-122.3722622
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5463333,-122.3721335
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5462215,-122.3720061
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.546108,-122.3718768
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5459922,-122.3717445
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5458766,-122.3716134
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5457601,-122.3714845
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.545638,-122.371354
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5455083,-122.3712206
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.545372,-122.3710844
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5452342,-122.3709481
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5450948,-122.3708116
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5449525,-122.3706728
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.5448116,-122.3705259
2021-07-14-20-50-us-ca-mtv-e/sm-g988b,1.6263E+12,37.544672,-122.3703757
